vtx-A08-n26-n1-n1	Δ = -26	bi.bi = -1	b0.bi = -1	hypers = 1 x (irr-A8-9) + 1 x (irr-A8-45)
vtx-A08-82-n2-0	Δ = 82	bi.bi = -2	b0.bi = 0	hypers = 18 x (irr-A8-9)
vtx-A08-109-n1-1	Δ = 109	bi.bi = -1	b0.bi = 1	hypers = 17 x (irr-A8-9) + 1 x (irr-A8-36)
vtx-A08-136-0-2	Δ = 136	bi.bi = 0	b0.bi = 2	hypers = 16 x (irr-A8-9) + 2 x (irr-A8-36)
vtx-A08-163-1-3	Δ = 163	bi.bi = 1	b0.bi = 3	hypers = 15 x (irr-A8-9) + 3 x (irr-A8-36)
vtx-A08-190-2-4	Δ = 190	bi.bi = 2	b0.bi = 4	hypers = 14 x (irr-A8-9) + 4 x (irr-A8-36)
vtx-A08-217-3-5	Δ = 217	bi.bi = 3	b0.bi = 5	hypers = 13 x (irr-A8-9) + 5 x (irr-A8-36)
vtx-A08-244-4-6	Δ = 244	bi.bi = 4	b0.bi = 6	hypers = 12 x (irr-A8-9) + 6 x (irr-A8-36)
vtx-A08-247-3-5	Δ = 247	bi.bi = 3	b0.bi = 5	hypers = 27 x (irr-A8-9) + 1 x (irr-A8-84)
vtx-A08-248-12-10	Δ = 248	bi.bi = 12	b0.bi = 10	hypers = 2 x (irr-A8-80) + 2 x (irr-A8-84)
vtx-A08-249-12-10	Δ = 249	bi.bi = 12	b0.bi = 10	hypers = 1 x (irr-A8-36) + 1 x (irr-A8-45) + 1 x (irr-A8-80) + 2 x (irr-A8-84)
vtx-A08-250-12-10	Δ = 250	bi.bi = 12	b0.bi = 10	hypers = 2 x (irr-A8-36) + 2 x (irr-A8-45) + 2 x (irr-A8-84)
vtx-A08-271-5-7	Δ = 271	bi.bi = 5	b0.bi = 7	hypers = 11 x (irr-A8-9) + 7 x (irr-A8-36)
vtx-A08-274-4-6	Δ = 274	bi.bi = 4	b0.bi = 6	hypers = 26 x (irr-A8-9) + 1 x (irr-A8-36) + 1 x (irr-A8-84)
vtx-A08-298-6-8	Δ = 298	bi.bi = 6	b0.bi = 8	hypers = 10 x (irr-A8-9) + 8 x (irr-A8-36)
vtx-A08-301-5-7	Δ = 301	bi.bi = 5	b0.bi = 7	hypers = 25 x (irr-A8-9) + 2 x (irr-A8-36) + 1 x (irr-A8-84)
vtx-A08-325-7-9	Δ = 325	bi.bi = 7	b0.bi = 9	hypers = 9 x (irr-A8-9) + 9 x (irr-A8-36)
vtx-A08-328-6-8	Δ = 328	bi.bi = 6	b0.bi = 8	hypers = 24 x (irr-A8-9) + 3 x (irr-A8-36) + 1 x (irr-A8-84)
vtx-A08-352-8-10	Δ = 352	bi.bi = 8	b0.bi = 10	hypers = 8 x (irr-A8-9) + 10 x (irr-A8-36)
vtx-A08-412-8-10	Δ = 412	bi.bi = 8	b0.bi = 10	hypers = 36 x (irr-A8-9) + 2 x (irr-A8-84)
vtx-A08-433-8-10	Δ = 433	bi.bi = 8	b0.bi = 10	hypers = 43 x (irr-A8-9) + 1 x (irr-A8-126)
vtx-A08-460-9-11	Δ = 460	bi.bi = 9	b0.bi = 11	hypers = 42 x (irr-A8-9) + 1 x (irr-A8-36) + 1 x (irr-A8-126)
vtx-A08-460-12-14	Δ = 460	bi.bi = 12	b0.bi = 14	hypers = 4 x (irr-A8-9) + 14 x (irr-A8-36)
vtx-A08-490-12-14	Δ = 490	bi.bi = 12	b0.bi = 14	hypers = 18 x (irr-A8-9) + 9 x (irr-A8-36) + 1 x (irr-A8-84)
