vtx-D05-n25-n4-n2	Δ = -25	bi.bi = -4	b0.bi = -2	hypers = 2 x (irr-D5-10)
vtx-D05-1-n3-n1	Δ = 1	bi.bi = -3	b0.bi = -1	hypers = 3 x (irr-D5-10) + 1 x (irr-D5-16)
vtx-D05-27-n2-0	Δ = 27	bi.bi = -2	b0.bi = 0	hypers = 4 x (irr-D5-10) + 2 x (irr-D5-16)
vtx-D05-53-n1-1	Δ = 53	bi.bi = -1	b0.bi = 1	hypers = 5 x (irr-D5-10) + 3 x (irr-D5-16)
vtx-D05-79-0-2	Δ = 79	bi.bi = 0	b0.bi = 2	hypers = 6 x (irr-D5-10) + 4 x (irr-D5-16)
vtx-D05-105-1-3	Δ = 105	bi.bi = 1	b0.bi = 3	hypers = 7 x (irr-D5-10) + 5 x (irr-D5-16)
vtx-D05-131-2-4	Δ = 131	bi.bi = 2	b0.bi = 4	hypers = 8 x (irr-D5-10) + 6 x (irr-D5-16)
vtx-D05-157-3-5	Δ = 157	bi.bi = 3	b0.bi = 5	hypers = 9 x (irr-D5-10) + 7 x (irr-D5-16)
vtx-D05-183-4-6	Δ = 183	bi.bi = 4	b0.bi = 6	hypers = 10 x (irr-D5-10) + 8 x (irr-D5-16)
vtx-D05-208-8-8	Δ = 208	bi.bi = 8	b0.bi = 8	hypers = 8 x (irr-D5-10) + 8 x (irr-D5-16) + 1 x (irr-D5-45)
vtx-D05-209-5-7	Δ = 209	bi.bi = 5	b0.bi = 7	hypers = 11 x (irr-D5-10) + 9 x (irr-D5-16)
vtx-D05-231-18-12	Δ = 231	bi.bi = 18	b0.bi = 12	hypers = 6 x (irr-D5-16) + 4 x (irr-D5-45)
vtx-D05-232-15-11	Δ = 232	bi.bi = 15	b0.bi = 11	hypers = 3 x (irr-D5-10) + 7 x (irr-D5-16) + 3 x (irr-D5-45)
vtx-D05-233-12-10	Δ = 233	bi.bi = 12	b0.bi = 10	hypers = 6 x (irr-D5-10) + 8 x (irr-D5-16) + 2 x (irr-D5-45)
vtx-D05-234-9-9	Δ = 234	bi.bi = 9	b0.bi = 9	hypers = 9 x (irr-D5-10) + 9 x (irr-D5-16) + 1 x (irr-D5-45)
vtx-D05-235-6-8	Δ = 235	bi.bi = 6	b0.bi = 8	hypers = 12 x (irr-D5-10) + 10 x (irr-D5-16)
vtx-D05-249-48-20	Δ = 249	bi.bi = 48	b0.bi = 20	hypers = 1 x (irr-D5-54) + 2 x (irr-D5-120)
vtx-D05-256-32-16	Δ = 256	bi.bi = 32	b0.bi = 16	hypers = 7 x (irr-D5-16) + 1 x (irr-D5-45) + 1 x (irr-D5-144)
vtx-D05-257-32-16	Δ = 257	bi.bi = 32	b0.bi = 16	hypers = 8 x (irr-D5-16) + 1 x (irr-D5-54) + 1 x (irr-D5-120)
vtx-D05-258-16-12	Δ = 258	bi.bi = 16	b0.bi = 12	hypers = 4 x (irr-D5-10) + 8 x (irr-D5-16) + 3 x (irr-D5-45)
vtx-D05-261-7-9	Δ = 261	bi.bi = 7	b0.bi = 9	hypers = 13 x (irr-D5-10) + 11 x (irr-D5-16)
vtx-D05-265-16-12	Δ = 265	bi.bi = 16	b0.bi = 12	hypers = 16 x (irr-D5-16) + 1 x (irr-D5-54)
vtx-D05-278-27-15	Δ = 278	bi.bi = 27	b0.bi = 15	hypers = 11 x (irr-D5-10) + 3 x (irr-D5-16) + 1 x (irr-D5-45) + 1 x (irr-D5-120)
vtx-D05-279-24-14	Δ = 279	bi.bi = 24	b0.bi = 14	hypers = 14 x (irr-D5-10) + 4 x (irr-D5-16) + 1 x (irr-D5-120)
vtx-D05-283-20-14	Δ = 283	bi.bi = 20	b0.bi = 14	hypers = 2 x (irr-D5-10) + 8 x (irr-D5-16) + 4 x (irr-D5-45)
vtx-D05-283-30-16	Δ = 283	bi.bi = 30	b0.bi = 16	hypers = 4 x (irr-D5-10) + 9 x (irr-D5-16) + 1 x (irr-D5-144)
vtx-D05-283-33-17	Δ = 283	bi.bi = 33	b0.bi = 17	hypers = 1 x (irr-D5-10) + 9 x (irr-D5-16) + 1 x (irr-D5-54) + 1 x (irr-D5-120)
vtx-D05-287-8-10	Δ = 287	bi.bi = 8	b0.bi = 10	hypers = 14 x (irr-D5-10) + 12 x (irr-D5-16)
vtx-D05-308-24-16	Δ = 308	bi.bi = 24	b0.bi = 16	hypers = 8 x (irr-D5-16) + 5 x (irr-D5-45)
vtx-D05-313-9-11	Δ = 313	bi.bi = 9	b0.bi = 11	hypers = 15 x (irr-D5-10) + 13 x (irr-D5-16)
vtx-D05-339-10-12	Δ = 339	bi.bi = 10	b0.bi = 12	hypers = 16 x (irr-D5-10) + 14 x (irr-D5-16)
vtx-D05-351-36-18	Δ = 351	bi.bi = 36	b0.bi = 18	hypers = 27 x (irr-D5-10) + 1 x (irr-D5-126)
vtx-D05-365-11-13	Δ = 365	bi.bi = 11	b0.bi = 13	hypers = 17 x (irr-D5-10) + 15 x (irr-D5-16)
vtx-D05-391-12-14	Δ = 391	bi.bi = 12	b0.bi = 14	hypers = 18 x (irr-D5-10) + 16 x (irr-D5-16)
vtx-D05-443-14-16	Δ = 443	bi.bi = 14	b0.bi = 16	hypers = 20 x (irr-D5-10) + 18 x (irr-D5-16)
vtx-D05-465-27-21	Δ = 465	bi.bi = 27	b0.bi = 21	hypers = 9 x (irr-D5-10) + 15 x (irr-D5-16) + 4 x (irr-D5-45)
vtx-D05-472-27-21	Δ = 472	bi.bi = 27	b0.bi = 21	hypers = 5 x (irr-D5-10) + 23 x (irr-D5-16) + 1 x (irr-D5-45) + 1 x (irr-D5-54)
vtx-D05-599-20-22	Δ = 599	bi.bi = 20	b0.bi = 22	hypers = 26 x (irr-D5-10) + 24 x (irr-D5-16)
